Station ID,Station Name,Direction,MTO Region,Highway or Road,Location Description,Day of Week Number,Hour,Single,Multi,Auto,total_trucks,Total vehicles
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",5,22,26,195,757,221,978
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",5,23,9,228,356,237,593
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,0,14,204,160,218,378
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,1,13,195,141,208,349
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,2,23,208,101,231,332
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,3,16,243,109,259,368
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,4,19,267,315,286,601
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,5,55,257,1254,312,1566
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,6,55,135,2113,190,2303
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,7,55,141,2158,196,2354
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,8,83,204,1792,287,2079
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,9,82,233,1698,315,2013
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,10,75,235,1792,310,2102
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,11,79,270,1811,349,2160
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,12,75,250,1948,325,2273
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,13,100,222,2268,322,2590
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,14,98,227,2481,325,2806
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,15,91,233,2276,324,2600
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,16,98,187,2323,285,2608
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,17,74,214,2485,288,2773
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,18,54,217,2145,271,2416
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,19,41,198,1798,239,2037
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,20,50,205,1414,255,1669
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,21,25,149,1168,174,1342
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,22,28,122,880,150,1030
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",6,23,20,131,456,151,607
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,0,12,116,273,128,401
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,1,13,115,204,128,332
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,2,9,112,137,121,258
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,3,13,122,102,135,237
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,4,10,108,124,118,242
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,5,19,84,378,103,481
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,6,23,90,742,113,855
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,7,28,76,774,104,878
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,8,26,109,1130,135,1265
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,9,27,92,1755,119,1874
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,10,65,99,2129,164,2293
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,11,78,114,2242,192,2434
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,12,79,91,2161,170,2331
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,13,81,92,2227,173,2400
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,14,83,90,2104,173,2277
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,15,66,97,2060,163,2223
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,16,59,87,1982,146,2128
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,17,54,89,1766,143,1909
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,18,32,106,1297,138,1435
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,19,40,84,1167,124,1291
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,20,29,82,1007,111,1118
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,21,26,71,808,97,905
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,22,15,50,759,65,824
ON0016,Bowmanville (West/Ouest:  Kingston - Toronto),West,Central,Hwy 401,"On Highway 401, between Bennett Rd (Exit 435) & Liberty St (Exit 432) about 1 km west of Bennet Rd (Km Marker 434)",7,23,14,36,470,50,520
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,0,2,4,203,6,209
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,1,0,4,142,5,147
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,2,2,4,86,6,92
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,3,0,1,49,1,50
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,4,2,2,34,4,38
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,5,1,5,40,6,46
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,6,2,2,44,3,48
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,7,1,5,84,6,90
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,8,3,8,178,10,188
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,9,3,12,310,15,324
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,10,6,14,507,20,528
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,11,6,16,626,22,648
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,12,8,16,669,24,694
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,13,8,14,680,22,702
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,14,6,27,743,33,776
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,15,6,22,746,28,774
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,16,7,18,824,26,850
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,17,6,14,776,20,796
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,18,4,16,836,20,856
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,19,6,17,833,22,856
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,20,4,18,794,22,816
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,21,6,15,732,21,754
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,22,2,8,503,10,514
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",1,23,4,18,301,22,322
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,0,2,8,157,10,166
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,1,4,14,118,18,136
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,2,3,8,47,11,58
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,3,4,16,24,20,44
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,4,6,19,23,26,48
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,5,10,26,106,36,142
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,6,18,46,254,64,318
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,7,11,52,394,64,457
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,8,14,45,383,59,442
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,9,12,46,382,58,440
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,10,18,45,424,62,487
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,11,16,59,485,75,560
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,12,15,60,426,75,502
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,13,18,60,398,78,476
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,14,16,64,442,80,522
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,15,16,57,425,74,498
ON0017,Casselman (West/Ouest:  Montreal - Ottawa),West,Eastern,Hwy 417,"On Highway 417, between Hwy 138 (Exit 58) & Prescott & Russell Rd 7 (Exit 66) about 1.6 km west of Hwy 138 (Km Marker 60)",2,16,18,42,410,60,470
